HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0,0,1546,2,19,0,1,0,0,391,237,2670,0
0,1,5784,2,21,0,0,0,0,0,0,7699,1
1,0,1397,0,37,0,0,999,935,324,1,7151,1
0,0,1547,2,35,0,985,0,0,0,0,3010,0
0,1,5785,2,22,0,0,0,0,0,0,3090,1
0,0,5801,2,62,0,329,372,0,7,0,7913,0
0,1,5803,2,41,0,0,0,0,0,0,1018,1
1,1,173,2,16,0,1273,0,0,0,0,6818,1
1,0,173,2,26,0,0,1507,8,21,1228,156,0
2,1,4042,2,36,0,0,0,0,0,0,4758,1
0,1,5804,1,80,0,0,0,0,0,0,4177,1
0,0,4044,0,22,0,35,0,36,482,0,1663,0
0,0,3965,2,40,0,0,0,0,669,2,3063,0
1,0,627,0,50,0,0,895,0,959,1,3424,1
1,1,627,2,57,0,0,0,0,0,0,6802,1
0,0,5806,1,15,0,1,30,962,0,0,4618,1
1,0,1039,0,23,0,0,458,0,897,747,631,0
2,1,1041,0,60,0,0,0,0,0,0,926,1
0,2,5807,2,73,0,0,0,0,150,472,1908,0
0,2,5808,2,35,0,0,0,0,0,0,1635,1
1,0,35,2,28,0,0,0,0,0,0,2432,0
1,0,176,2,27,1,0,1366,0,668,31,5611,1
1,0,6560,2,14,0,0,699,0,1284,339,4715,0
1,1,1043,2,26,0,1273,0,0,0,0,6995,1
0,0,5810,2,22,0,1273,0,101,43,575,7222,0
2,0,1549,0,22,0,1114,0,868,118,0,1095,1
2,0,3967,1,71,0,724,807,10,9,0,2,0
2,0,1045,0,25,0,5,1,524,0,182,6964,1
2,1,1563,2,27,0,0,0,0,0,0,1738,1
0,0,5787,2,1,0,0,0,0,0,0,562,0
0,0,3969,2,52,0,652,0,0,0,0,4449,1
0,1,5787,2,0,0,0,0,0,0,0,3449,1
1,1,154,0,30,0,0,0,0,0,0,7445,1
1,0,155,2,52,1,0,1408,0,791,1261,200,0
0,0,5812,2,12,0,0,0,0,0,0,7011,1
0,1,5812,2,22,0,0,1507,0,0,0,5104,1
0,0,5815,2,24,0,434,0,0,188,0,2074,1
2,0,1399,2,22,0,841,0,0,9,0,3420,0
0,1,5789,1,15,2,0,0,0,0,0,1160,0
2,1,1401,2,21,0,1273,0,0,0,0,6927,1
2,1,1401,0,56,0,0,0,0,0,0,2725,1
2,0,1403,2,50,0,983,0,153,26,0,8378,0
0,0,4047,2,20,0,125,0,543,0,21,4216,0
0,0,4048,2,32,0,0,0,47,689,23,8473,0
0,1,5819,2,28,0,0,0,0,0,0,7392,0
0,0,5790,2,74,0,469,0,0,259,0,4460,0
2,1,1564,2,25,0,0,0,0,0,0,6639,1
2,0,1564,2,31,0,559,3,67,267,0,683,0
0,1,5791,1,6,0,0,0,0,0,0,7845,1
0,1,5821,3,17,0,0,0,0,0,0,2231,1
2,1,4051,2,12,0,0,0,0,0,0,7256,1
2,0,4051,2,47,0,826,8,275,0,0,3239,1
2,1,4051,2,46,0,0,0,0,0,0,8080,1
1,0,178,0,31,0,136,1250,13,221,788,8436,1
1,0,178,2,36,0,0,0,0,0,0,6052,1
0,0,5823,0,15,0,62,57,1054,777,278,3775,0
2,0,3972,2,38,0,702,0,509,0,0,5269,0
0,1,5793,0,48,0,0,0,0,0,0,6834,1
0,1,5793,2,21,0,0,0,0,0,0,3717,1
3,1,5793,2,4,0,0,0,0,0,0,4180,1
2,1,4053,2,31,0,0,0,0,0,0,6911,1
0,0,5824,1,31,0,0,134,348,0,0,293,0
1,0,629,1,62,1,0,1291,0,85,882,2777,1
0,1,5826,2,29,0,0,0,0,0,0,3021,1
0,0,6560,2,30,0,0,4,924,556,940,7666,0
2,0,1566,2,26,0,719,0,43,0,0,2493,0
2,0,3976,2,43,0,33,756,59,0,16,918,0
2,0,3976,2,32,0,805,0,70,0,0,3121,0
2,1,3978,0,24,0,0,0,0,0,1306,2420,1
2,1,4057,2,49,0,0,0,0,0,0,7183,1
0,0,3980,2,21,0,17,353,31,243,0,1886,1
0,0,5795,2,18,0,0,557,78,0,1306,5878,1
0,1,5795,2,18,0,0,0,0,0,0,4605,1
0,1,5796,2,14,0,0,0,0,0,0,7656,0
2,0,1038,2,21,0,964,1507,3,2,806,6182,0
2,1,4058,0,25,0,0,0,0,0,0,2551,1
1,0,1568,0,56,0,0,289,754,58,1172,963,0
0,0,5802,2,0,0,0,0,0,0,0,2267,1
0,0,3982,2,55,0,0,0,5,0,1055,6672,0
0,1,5802,2,14,0,0,0,0,0,0,1150,0
2,0,4061,2,13,0,770,0,140,276,0,2008,0
2,2,4061,0,43,0,4,0,969,1,66,3689,0
0,1,5828,2,39,2,0,0,0,0,0,1110,0
2,1,4063,2,80,0,1273,0,0,0,0,5722,1
0,0,4064,2,24,0,0,7,459,4,0,4178,1
0,0,3985,2,26,0,199,305,73,0,3,5179,1
0,1,5805,0,22,0,0,0,0,0,0,4947,1
3,0,4065,2,26,0,0,0,869,5,0,321,0
2,0,1040,3,19,0,151,0,931,3,0,1091,1
2,1,4067,2,38,0,0,0,0,0,0,4964,1
1,1,158,0,38,0,0,0,0,0,0,454,1
1,0,1551,2,77,0,0,1444,0,125,889,587,1
0,0,3987,0,28,0,1172,0,0,0,0,7664,0
0,0,4070,2,22,0,1273,1,338,0,300,3873,0
0,0,1552,2,20,0,4,307,187,229,0,7469,0
0,0,3992,2,18,0,0,0,579,0,0,3855,1
1,0,180,0,10,0,0,0,0,0,0,711,1
1,1,180,0,34,0,0,0,0,0,0,7504,1
0,0,3994,2,43,0,0,602,0,0,805,1513,0
2,1,1570,0,31,0,0,0,0,0,0,5391,0
2,1,1042,0,40,0,0,0,0,0,0,8172,1
2,2,1042,2,25,0,905,0,0,0,0,8363,0
2,1,3997,2,68,0,0,0,0,0,0,3043,1
0,0,4072,2,20,0,0,0,145,1327,0,2403,0
2,0,4073,2,27,1,281,1507,686,0,0,3426,1
0,0,5809,2,1,0,0,0,0,0,0,6456,0
0,0,5809,1,60,0,0,31,6,213,316,3117,0
0,0,5809,0,28,0,0,0,560,31,0,3034,1
0,0,5809,1,11,0,0,0,0,0,0,6463,0
0,0,6560,0,0,0,0,0,0,0,0,320,0
0,1,5809,2,9,0,0,0,0,0,0,8042,0
2,0,4075,2,38,0,789,0,914,0,0,3059,0
0,0,4076,0,18,0,0,0,1115,486,0,5682,0
0,0,4078,2,40,0,4,11,555,0,627,1368,0
0,0,4082,2,21,0,296,11,0,0,350,5195,0
0,1,5811,2,24,0,0,0,0,0,0,4592,0
1,0,38,2,26,0,1273,921,7,217,885,6813,0
1,0,38,2,47,0,1227,1233,0,12,190,393,0
1,0,38,2,46,0,0,126,1115,1295,402,5394,0
0,1,5813,0,55,0,0,0,0,0,0,2217,1
0,0,5833,2,50,0,270,0,21,477,0,3612,0
2,1,4083,2,10,0,0,0,0,0,0,2515,1
1,0,1573,0,17,0,387,19,0,1327,1111,1655,0
1,0,1573,0,20,0,11,466,0,1148,247,206,0
1,0,1573,2,37,0,76,1105,0,830,818,889,0
0,0,4085,2,24,0,11,0,9,1072,2,7224,0
0,0,5834,0,43,0,428,216,1115,0,141,5405,0
0,0,5834,2,0,0,0,0,0,0,0,2286,0
0,0,1575,2,24,0,175,243,0,810,0,6253,0
2,0,1044,2,22,0,578,0,603,301,0,5121,0
3,1,5814,2,14,0,0,0,0,0,0,3553,1
0,1,5816,2,3,0,0,0,0,0,0,2846,1
0,1,5816,0,22,0,0,0,0,0,0,4265,1
0,0,1576,2,23,0,0,903,0,36,0,4034,1
2,0,1554,2,56,0,291,447,114,0,0,5598,0
0,0,3999,2,36,0,5,483,87,5,1,2233,1
0,0,3999,0,58,0,52,0,5,439,0,5054,0
0,0,5820,2,1,0,0,0,0,0,0,8217,0
2,1,1578,2,39,0,0,0,0,0,0,8069,0
0,0,5836,2,33,0,0,0,74,578,0,4233,0
0,0,5822,1,19,0,0,0,507,0,0,1382,0
0,0,5838,2,80,0,16,0,658,0,37,2604,0
0,2,4000,2,33,0,0,701,0,101,0,2714,1
1,1,632,0,17,0,0,0,0,0,0,5626,1
1,0,632,2,28,0,0,1164,0,68,304,1270,1
0,0,5825,2,21,0,63,15,358,351,0,2555,0
1,0,182,2,45,0,3,1043,799,424,0,94,1
2,1,4087,2,62,0,0,0,0,0,0,3764,1
2,1,4002,2,43,0,0,0,0,0,0,5766,1
0,0,4005,2,27,0,154,0,849,0,71,7241,0
0,1,5839,0,1,0,0,0,0,0,0,3223,1
0,0,4089,2,31,0,488,426,227,0,77,1512,0
0,0,1558,2,18,0,0,30,0,621,5,649,0
2,0,1046,2,21,0,811,0,79,487,0,3533,0
2,0,4091,2,7,0,0,0,0,0,0,1750,1
2,0,1046,2,22,0,1155,0,493,114,0,5687,0
2,1,1580,2,26,0,0,0,0,0,0,8100,0
0,1,5827,2,30,0,0,0,0,0,0,7251,1
0,0,1582,2,17,0,0,324,355,0,7,7171,0
0,1,5841,2,80,0,0,0,0,0,0,1064,0
0,0,5829,0,10,0,0,1507,0,0,1306,7770,0
0,0,1561,2,25,0,617,16,0,8,0,3736,0
0,0,5843,2,21,0,0,1507,0,0,0,6606,0
0,0,4007,0,53,0,8,0,226,0,1002,2468,0
0,0,5844,2,21,0,0,0,569,46,20,4822,0
1,0,634,2,28,0,0,1168,0,490,85,394,1
0,1,5830,1,20,0,0,0,0,0,0,2986,1
1,1,1583,0,54,0,0,0,0,0,0,795,1
0,1,5846,2,9,0,0,0,0,0,0,3249,0
0,0,5849,2,20,0,426,0,1,852,0,2239,0
0,0,4009,3,19,0,0,156,0,572,0,2178,0
0,0,4096,2,32,0,0,489,0,0,0,4386,0
2,0,1584,2,22,0,0,0,0,0,0,6718,0
1,0,635,0,35,0,74,1331,0,709,983,7576,1
0,0,5851,2,26,0,0,56,294,6,229,7651,1
0,1,5853,2,51,0,0,0,0,0,0,3065,0
0,0,5853,0,8,0,0,0,0,0,0,335,1
0,2,5831,2,40,0,0,0,719,0,0,1819,1
0,1,5831,0,2,0,0,0,0,0,0,2565,1
0,1,5832,1,19,0,0,0,0,0,0,5060,0
0,1,5855,2,32,0,0,0,0,0,0,2462,1
0,0,5855,0,16,0,987,4,0,178,0,6847,0
0,0,5855,2,64,2,0,0,16,601,156,596,0
0,0,4011,0,35,0,241,0,310,35,0,2104,1
1,0,41,2,33,0,20,504,0,118,414,6375,0
1,0,637,0,9,0,0,0,0,0,0,5292,1
1,1,637,2,21,0,0,0,0,1327,0,3495,1
1,1,637,2,28,0,0,0,0,0,0,642,1
1,1,637,2,28,0,0,0,0,0,0,4538,1
0,1,5856,1,31,0,0,0,0,0,0,4005,1
0,0,4098,0,32,0,833,189,0,0,8,4998,0
1,1,186,0,43,0,0,0,0,0,0,5864,1
1,1,186,2,60,2,0,0,0,0,0,483,1
1,0,186,2,43,0,0,868,0,85,147,7075,1
0,0,4013,2,43,0,0,16,34,618,1,8473,0
0,0,4013,2,19,0,64,0,393,168,6,353,0
0,0,5835,2,21,0,0,0,0,530,135,1407,0
0,0,5835,2,38,0,0,0,0,682,0,1327,0
0,1,5857,1,17,0,0,0,0,0,0,4622,1
0,1,5857,1,29,0,0,0,0,0,0,6062,1
0,0,5837,1,2,0,1273,0,0,0,0,4280,1
0,0,6560,2,22,0,581,2,50,0,0,4295,1
0,0,4017,0,18,0,0,1507,14,514,0,7660,0
0,1,5859,2,16,0,0,0,0,0,0,4218,1
1,1,188,2,52,0,0,0,0,0,0,6897,1
1,0,6560,0,52,0,13,1369,0,1304,268,866,0
1,1,188,0,14,0,1273,0,0,1327,0,1966,1
1,0,188,2,25,1,0,0,0,0,0,44,1
1,1,188,2,34,0,0,0,0,0,0,3410,1
2,0,4019,2,20,0,721,12,25,198,277,8340,1
0,1,5861,1,28,0,0,0,0,0,0,7043,1
0,1,5861,2,80,0,0,0,0,0,0,2676,0
0,0,5863,0,20,0,1150,691,0,693,2,5832,0
0,0,4020,0,44,0,518,0,100,5,0,3356,1
0,0,4099,2,64,0,285,596,8,0,0,7847,0
0,0,4101,3,27,0,0,0,637,124,0,4242,1
0,2,5840,2,24,0,0,0,0,0,0,8012,0
2,1,4103,3,38,0,0,0,0,0,0,3046,1
2,0,4103,2,47,0,328,0,115,786,130,6401,0
0,1,5842,0,8,0,0,0,0,0,0,7898,1
0,0,5842,2,1,0,0,0,0,0,0,7769,1
0,0,5842,0,0,0,0,0,0,0,0,8392,1
0,2,5842,2,20,0,0,0,0,0,0,5140,1
1,1,1047,2,41,0,0,0,0,0,0,790,1
2,1,1048,2,35,0,0,0,0,0,0,7407,0
2,0,1048,0,31,0,799,13,148,36,0,8057,0
0,0,4106,1,14,0,0,43,427,122,0,6611,0
0,0,5864,2,25,0,0,0,629,0,50,6713,0
1,1,1049,2,26,0,0,0,0,0,0,3493,1
1,0,1587,2,26,0,0,916,0,408,214,5946,0
1,0,1562,2,30,0,0,746,0,1159,9,143,0
1,1,190,0,49,0,0,0,0,0,0,5227,1
0,0,4022,2,19,0,245,0,227,136,8,5409,0
0,2,4024,2,15,0,10,0,98,1327,999,8473,0
0,0,5867,2,27,0,0,0,0,0,953,6111,0
1,0,191,2,39,0,0,704,0,22,352,41,1
1,1,191,0,32,0,0,0,0,0,0,894,1
1,0,191,2,11,0,0,0,0,0,0,449,1
1,1,191,3,44,0,1273,0,0,0,0,2334,1
1,1,191,2,36,0,0,0,0,0,0,1126,1
0,0,5869,2,56,0,0,296,445,15,26,5014,0
0,1,5871,2,42,0,0,0,0,0,0,5279,1
1,1,614,0,40,0,0,0,0,0,0,7071,1
1,1,614,0,53,0,0,0,0,0,0,4317,1
2,1,4029,2,31,0,0,0,0,0,0,8374,1
2,1,4029,2,14,0,0,0,0,0,0,3588,1
0,1,5873,1,31,0,0,0,0,0,0,1198,1
0,0,1589,2,42,0,0,1507,906,0,4,1349,0
0,0,5845,2,32,0,0,0,0,0,626,2800,0
0,0,4108,2,34,0,474,0,0,0,288,6566,0
0,1,5875,2,55,0,0,0,0,0,0,5107,1
2,0,4110,2,42,0,995,0,29,4,102,3905,0
3,0,4031,2,40,0,545,4,82,0,50,8473,1
2,0,1050,0,48,2,663,2,673,278,0,1205,0
2,1,1050,2,37,0,0,0,0,0,0,6292,1
2,1,1050,0,17,0,0,0,0,0,0,4548,1
2,1,4111,2,60,0,0,0,0,0,0,3766,1
1,1,194,0,19,0,0,0,0,0,0,7328,1
1,0,194,2,30,0,0,171,89,1281,139,867,0
1,0,194,2,32,0,0,0,7,1152,214,5535,0
0,1,5877,1,28,0,0,0,0,0,0,5481,1
0,1,5850,2,26,0,0,0,1115,0,0,1921,0
0,1,5852,2,24,0,0,0,0,0,0,4454,1
0,1,5854,0,47,0,0,0,0,0,0,6073,0
0,0,1591,2,32,0,175,25,483,0,0,4509,0
1,1,616,2,73,1,0,0,0,1327,0,6889,1
0,0,4033,2,17,0,3,1010,0,0,0,2288,1
0,1,5879,1,47,0,0,0,0,0,0,4655,0
1,0,638,2,80,0,0,200,185,1311,59,7805,0
1,1,638,0,13,0,0,0,0,0,0,1024,1
1,0,638,2,22,0,0,5,0,12,1232,7526,0
1,0,638,2,61,0,0,1256,0,249,195,368,1
1,0,638,0,19,0,0,1289,0,11,1125,576,1
1,0,638,2,45,0,0,974,0,702,506,3683,1
0,1,5858,1,18,0,0,0,0,0,0,4688,0
0,0,5860,2,32,0,0,621,0,0,2,2883,0
1,0,45,2,52,1,0,862,0,851,419,4112,1
2,1,4035,2,25,0,0,0,0,0,0,5596,1
2,1,4035,2,9,0,0,0,0,0,0,1118,1
2,1,4035,2,18,0,0,0,0,0,0,927,1
3,0,1052,1,26,0,580,0,83,0,0,1214,0
0,0,1565,2,20,0,1,52,446,0,749,1558,0
0,0,5884,2,6,0,0,0,0,0,0,2631,1
0,0,5884,1,5,0,0,0,0,0,0,7267,0
1,0,47,0,40,0,0,319,7,5,891,8458,0
0,1,5862,1,20,0,0,0,0,0,0,4146,1
2,0,1053,2,18,0,1144,0,46,0,0,6124,0
0,0,4112,2,42,0,0,3,0,711,1,5351,0
0,1,5885,1,14,0,0,0,0,0,0,1181,1
2,1,4039,2,33,0,0,0,0,0,0,6464,1
0,0,4114,0,23,0,543,17,0,0,1306,7235,0
0,1,5865,2,35,0,0,0,0,0,0,1203,0
0,0,4116,1,53,0,2,18,585,0,1,4388,0
0,1,5887,2,56,0,0,0,0,0,0,5681,1
0,0,4118,0,35,0,1,0,37,588,0,1072,0
0,0,4119,2,18,0,1,56,0,496,198,3723,0
0,0,1567,2,25,0,106,46,1115,0,678,4648,0
0,1,5889,0,20,0,0,0,0,0,0,5189,1
2,1,4043,2,44,0,0,0,0,0,0,6184,1
0,1,5868,2,26,0,0,0,0,0,0,2688,0
2,0,4045,2,23,0,24,1,848,0,0,3918,1
2,1,4046,2,39,0,0,0,0,0,1306,7261,1
1,1,159,2,25,0,0,0,0,0,0,5654,1
1,0,159,0,42,0,0,786,0,757,532,6969,0
0,0,5870,2,20,0,0,39,673,17,0,6254,1
0,1,5870,2,4,0,0,0,0,0,0,4250,1
0,1,5870,2,64,0,0,0,0,0,0,2854,1
0,0,5870,2,0,0,0,0,0,0,0,1878,1
0,0,4121,1,19,0,0,377,251,0,4,4210,1
0,0,5872,0,6,0,0,0,0,0,0,4006,0
1,1,161,2,23,0,0,0,0,0,0,45,1
0,0,5874,2,22,0,0,248,0,99,28,3607,0
0,0,5876,2,18,0,0,0,889,0,1306,4573,1
2,0,1597,2,21,0,2,0,721,145,0,7752,0
0,0,5892,1,37,0,280,35,365,10,0,6155,1
0,1,5894,0,24,0,0,0,0,0,0,6133,1
0,1,5878,2,38,0,0,0,0,0,0,5397,0
0,0,5878,2,11,0,0,0,0,0,0,2664,1
0,0,5878,0,6,0,0,0,0,0,0,5178,0
1,0,617,2,49,0,0,101,666,1155,7,4051,0
1,0,617,2,55,0,0,1363,155,1186,992,2479,0
0,1,5880,2,15,0,0,0,0,0,0,4281,1
0,0,4123,2,19,0,90,0,0,74,499,3018,0
0,1,5895,2,16,0,0,0,0,0,1306,1102,1
1,0,163,2,48,0,0,12,0,1285,15,416,0
1,1,163,0,25,0,0,0,0,0,0,1272,1
1,0,163,2,23,0,2,1386,0,23,0,979,1
0,1,5897,1,27,0,0,0,0,0,0,8225,0
0,0,4124,2,39,0,423,169,175,0,0,4973,0
3,0,4126,2,28,0,0,843,4,0,0,2205,1
2,1,4049,2,72,0,1273,0,0,0,0,1086,1
2,0,1051,2,47,0,1122,0,115,0,0,1222,0
0,1,5881,2,65,0,0,0,0,0,0,4329,0
0,0,4127,1,40,0,15,0,0,548,1306,4818,0
1,2,1569,0,18,0,0,0,0,0,0,519,1
1,1,1569,2,27,0,0,0,0,0,0,849,1
0,1,5900,2,21,2,0,0,0,0,0,3758,1
0,0,1600,2,37,0,183,0,2,653,0,4332,0
1,0,1602,2,31,0,0,788,0,710,409,2767,0
0,0,5882,2,33,0,22,37,365,0,297,3214,0
1,1,619,0,53,0,0,0,0,0,0,1131,1
1,0,619,2,27,0,0,1501,0,2,1151,7590,1
0,0,5886,2,74,0,0,181,482,0,0,4949,1
2,1,4129,2,80,0,0,0,0,0,0,7712,1
0,0,4130,1,23,0,331,0,135,103,8,1140,0
1,0,621,0,74,0,0,732,0,1269,117,297,0
0,1,5902,2,23,0,0,0,0,0,0,5570,1
0,0,5888,1,26,0,6,0,353,2,331,1052,0
0,1,5888,2,0,0,0,0,0,0,0,1528,1
0,1,5905,2,0,0,0,0,0,0,0,6990,1
0,0,4131,0,24,0,95,35,892,0,0,2123,0
1,1,201,2,28,0,0,1507,0,0,0,129,1
1,2,201,2,17,0,0,0,0,0,0,412,1
3,1,201,0,26,0,0,0,0,0,0,6825,1
1,0,201,2,39,0,0,2,0,718,1116,1680,0
0,0,5906,2,17,0,0,81,0,0,718,5963,0
0,0,4050,0,15,0,307,0,90,191,0,6756,0
0,0,4133,2,37,0,422,0,26,0,114,6881,0
0,0,4052,2,38,0,638,0,1115,1,29,5353,1
1,0,202,0,33,0,0,1504,0,15,0,104,1
1,1,202,2,16,0,0,0,0,0,0,644,1
1,0,202,2,41,1,0,501,0,727,1306,6406,1
1,0,202,2,7,0,0,0,0,0,0,8257,1
0,0,5890,2,20,0,1,581,1115,21,0,5288,0
0,1,5891,1,44,0,0,0,0,0,0,4984,1
0,0,4054,2,42,0,855,0,0,68,1,2404,0
0,0,5893,2,29,0,0,4,0,0,704,8052,0
1,0,204,0,22,0,0,1264,26,1055,399,6205,1
1,0,204,2,21,0,0,1109,0,361,474,8208,1
0,1,5908,2,21,0,0,0,0,0,0,7563,0
0,1,5909,2,21,0,0,0,0,0,0,1303,0
2,1,4134,2,13,0,0,0,0,0,0,2025,1
0,1,5896,1,16,0,0,0,0,0,0,2383,1
2,1,4137,0,36,0,0,0,0,1327,0,8055,1
0,1,5899,2,36,0,0,0,0,0,0,3861,1
0,0,5911,1,26,0,86,321,0,0,77,6853,0
1,1,623,2,28,2,0,1507,0,0,0,22,1
0,0,5901,2,14,0,0,0,446,250,93,5788,0
0,1,5901,2,29,0,0,0,0,0,0,7657,0
2,0,4139,2,19,0,424,0,349,155,217,5712,0
0,0,4141,2,51,0,90,0,0,703,0,3041,0
0,1,5903,2,64,0,0,0,0,0,0,4632,1
1,1,165,2,41,0,0,0,0,0,0,1412,1
0,1,5904,2,80,0,0,0,0,0,0,3471,0
0,1,5904,0,16,0,0,0,0,0,0,1530,1
0,0,4059,2,20,0,0,665,5,25,421,2594,0
1,1,168,2,31,0,0,0,0,0,0,8193,1
1,0,168,2,38,0,0,703,0,0,962,8472,0
1,1,168,0,59,0,0,0,0,0,0,7415,1
1,1,168,2,18,0,0,0,1115,0,0,7450,1
1,1,640,2,33,0,0,0,0,0,0,6207,1
1,0,640,2,33,0,0,460,1115,3,1239,1487,0
1,0,640,0,49,0,0,1437,15,146,172,8433,1
0,2,5915,0,4,0,0,1507,0,0,0,3172,1
0,0,5915,0,0,0,0,0,0,0,0,1525,1
0,0,5915,0,0,0,0,0,0,1327,0,8473,1
0,0,5915,2,24,0,1,381,4,0,304,1237,0
1,0,169,2,52,0,0,0,0,0,0,208,0
0,0,4060,1,50,0,119,438,0,10,0,4161,0
0,0,4146,1,31,0,0,485,1,0,13,2202,0
0,1,5917,2,25,0,0,0,0,0,0,5910,0
0,0,4148,1,62,0,3,0,1066,0,0,7788,1
1,0,1604,2,49,0,0,966,0,160,933,254,0
1,1,1604,2,24,0,0,0,0,0,0,583,1
1,0,1604,2,33,0,0,1150,0,128,0,3679,1
0,0,4062,2,20,0,0,439,21,0,5,5231,1
1,0,55,0,46,0,0,0,0,905,1100,389,0
1,0,1054,2,26,0,0,0,0,0,0,5153,0
1,0,1054,2,52,0,6,1039,11,787,1,5857,0
2,2,4150,2,28,0,255,0,575,726,0,5767,0
2,1,4150,2,39,0,0,0,0,0,0,7402,1
1,0,1055,2,29,0,4,1187,0,0,0,5525,1
1,0,1055,0,19,0,0,837,0,955,37,7004,1
0,0,4154,2,15,0,0,0,0,6,508,2949,0
0,0,1606,2,33,0,44,487,18,96,0,8033,0
1,0,642,2,47,0,0,1463,0,256,80,6820,1
1,0,642,2,34,0,0,1376,0,1036,493,4133,1
1,1,642,0,26,0,0,0,0,0,0,434,1
1,1,642,2,15,0,0,0,0,0,0,153,1
2,1,4155,2,80,0,0,0,0,0,0,7206,1
2,0,4155,2,27,0,449,0,840,0,1,8473,0
2,0,1057,2,38,1,66,0,762,0,0,7338,0
0,0,5919,2,21,0,188,5,559,12,20,3099,0
0,0,5919,2,1,0,0,0,0,0,0,8391,1
0,0,4156,2,38,0,0,731,23,0,0,5685,1
0,0,5919,2,0,0,0,0,0,0,0,329,0
2,0,6560,2,32,0,893,0,800,9,0,7398,0
0,1,5921,2,27,0,0,0,0,0,0,5968,1
1,1,172,0,48,0,0,0,0,0,0,5610,1
2,0,4068,0,22,0,122,0,954,0,747,957,0
0,0,4069,0,28,0,1,0,690,0,0,8116,0
0,0,5922,2,19,0,120,161,52,0,398,5286,0
2,1,4158,2,37,0,0,0,0,0,0,6579,0
2,1,4158,2,46,0,0,0,0,0,0,1996,1
0,1,5907,2,26,2,0,0,0,0,0,4523,1
0,0,5923,2,16,0,0,0,600,0,1,3297,1
0,1,5923,2,0,0,0,0,0,0,0,4681,1
0,1,5923,2,0,0,0,0,0,0,0,3486,1
3,0,5924,2,26,0,0,467,0,0,203,4933,0
0,1,6560,1,13,0,0,0,0,0,0,5226,1
1,1,6560,0,23,0,0,0,0,0,0,5624,1
1,1,208,2,70,0,0,0,0,0,0,858,1
3,1,4071,2,21,0,0,0,0,0,0,3131,1
2,1,4161,2,40,0,0,0,0,0,0,3940,1
2,0,4162,2,18,1,591,0,570,1,0,1772,0
0,0,4074,2,23,0,1,0,639,8,1306,1393,1
0,1,5910,2,15,0,0,0,0,0,0,1116,1
2,0,4165,0,28,0,652,0,31,601,0,1763,0
2,1,4165,2,45,2,1273,0,0,0,0,1769,1
2,0,1572,2,18,0,1024,50,261,2,0,1853,0
0,0,4167,2,23,0,0,30,0,105,480,5458,0
2,0,6560,2,36,0,908,0,7,18,0,1848,0
2,1,4077,2,25,0,0,0,0,0,0,3501,1
1,1,58,0,28,0,0,0,0,0,0,8469,1
0,0,4168,0,29,0,0,10,0,0,587,76,0
0,0,1608,2,31,0,1,106,256,27,334,6074,0
0,1,5925,1,14,0,0,0,0,0,0,4892,1
2,1,4079,2,31,0,0,0,0,0,0,1088,1
1,0,625,2,39,0,0,1105,0,127,136,829,1
1,1,625,0,17,0,0,0,0,0,0,3159,1
1,1,625,2,56,0,0,0,0,0,0,2642,1
0,0,4084,2,36,0,0,10,0,0,1306,230,0
2,0,1056,0,21,0,812,1507,965,0,0,7140,0
0,0,5926,2,48,0,0,953,0,0,5,2068,1
0,1,5914,2,53,0,0,0,0,0,0,5703,0
0,1,5914,1,5,0,0,0,0,0,0,4215,0
0,1,5914,2,21,0,0,0,0,0,0,1599,0
1,0,210,0,50,0,4,201,0,1065,376,4716,0
1,1,210,2,18,0,0,0,0,0,0,1466,1
2,0,6560,2,28,0,3,0,0,303,1004,8075,0
0,0,4169,2,28,0,619,0,1,244,26,3623,1
0,1,5916,2,18,0,0,0,0,0,0,5875,1
2,0,1058,2,37,0,78,0,0,1101,0,6725,0
2,1,4172,2,19,0,0,0,0,0,0,6703,1
2,0,1059,2,27,0,236,0,65,662,55,7342,0
2,0,1061,1,37,0,3,0,659,76,0,8177,1
2,1,4174,2,43,0,0,0,0,0,0,7117,1
2,0,1062,2,17,0,990,0,957,0,0,8160,1
2,0,1574,0,21,0,1148,308,823,136,465,1876,0
2,0,1064,0,55,0,14,0,0,1162,1,5403,0
0,1,5928,2,14,0,0,0,0,0,0,3250,1
0,1,5929,2,24,0,0,0,0,0,0,4855,0
0,1,5931,1,26,0,0,0,0,0,0,4628,1
0,0,5918,0,19,0,0,297,430,1,0,2823,1
0,0,4176,2,20,0,0,0,1056,35,303,7777,0
0,0,4178,2,14,0,30,59,0,476,0,2761,0
2,1,4180,2,19,0,0,0,0,0,0,6356,1
3,0,5920,1,15,0,85,320,157,5,0,6577,1
0,0,5933,2,25,0,19,0,0,941,0,1934,0
0,0,4086,1,24,0,0,33,0,84,762,5164,0
0,0,4181,2,22,0,0,4,0,0,830,2572,1
2,0,4183,2,26,0,846,7,0,7,0,6345,0
2,1,6560,0,23,0,0,0,0,0,0,1833,1
0,0,4088,1,20,0,0,0,1,0,1032,4478,0
0,0,5935,2,53,0,290,115,14,391,0,4903,1
0,0,4090,2,55,0,42,4,837,0,3,3231,1
0,0,5936,2,22,0,0,0,0,606,29,3210,0
2,0,1067,2,35,0,472,0,398,22,0,3147,0
